Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Red Rice,"Fish Curry, Devilled Fish, Cuttlefish Curry, Thalapath Fish Curry, Cucumber Sambol","Red Rice with Fish Curry, Devilled Fish, Cuttlefish Curry, Thalapath Fish Curry, Cucumber Sambol","Red rice, Fish,  Coconut milk,  Spices, curry leaves,  Chili,  Curry leaves, salt, Onion, Cuttlefish, Thalapath fish, Cucumber,  Coconut,  pepper","200.0, 162.0, 230.0, 500.0, 100.0, 8.0, 200.0, 40.0, 20.0, 0.75, 50.0, 25.0, 10.0, 60.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLD060, SLF019, SLD038, SLI005,  SLK018"
Red Rice,"Chicken Curry, Dry Fish Curry, Batu Moju, Maalu Badun, Polos Ambula","Red Rice with Chicken Curry, Dry Fish Curry, Batu Moju, Maalu Badun, Polos Ambula","Red rice, Chicken,  Coconut milk,  Spices, Dry fish,  Chillies, Eggplant,  garlic, Fish,  Oil, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 150.0, 170.0, 200.0, 40.0, 200.0, 75.0, 30.0, 140.0, 30.0, 10.0, 90.0, 15.0, 80.0","SLA009, SLH006, SLI006, SLK004, SLF020,  SLI005,  SLK002, SLD019, SLK011, SLF035, SLJ002, SLD049, SLI005, SLK002, SLK009"
Red Rice,"Dhal Curry, Parippu, Ulundu Wade, Carrot curry, Polos Mallum","Red Rice with Dhal Curry, Parippu, Ulundu Wade, Carrot curry, Polos Mallum","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Urad,  flour,  Oil, Carrot,  chillies, curry leaves, Jackfruit,  Coconut,  oil","200.0, 170.0, 290.0, 90.0, 120.0, 0.75, 90.0, 120.0, 40.0, 40.0, 20.0, 5.0, 50.0, 30.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLI020,  SLA08,  SLJ002, SLB002, SLI005, SLK002, SLK009, SLE024, SLJ002"
Red Rice,"Pol Sambol, Potato Curry, Capsicum Curry, Kochchi Sambol, Devilled Beef","Red Rice with Pol Sambol, Potato Curry, Capsicum Curry, Kochchi Sambol, Devilled Beef","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Potato,  Coconut milk,  Spices, curry leaves, Turmeric Powder, Capsicum,  Chillies, Green chili,  Coconut, Beef,  Oil","200.0, 150.0, 150.0, 100.0, 25.0, 80.0, 120.0, 70.0, 20.0, 8.0, 150.0, 75.0, 20.0, 60.0, 80.0, 30.0, 5.0","SLA009, SLI005, SLK004, SLK016, SLE027, SLK011, SLB006, SLI006, SLK009, SKL019, SLF045,  SLI005, SLK002, SLH016, SLJ002"
Red Rice,"Fish Curry, Potato Curry, Green Pea Curry, Seer Fish Curry, Mint Sambol","Red Rice with Fish Curry, Potato Curry, Green Pea Curry, Seer Fish Curry, Mint Sambol","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Potato, Turmeric Powder, Green pea,  Chillies, Seer fish, Mint,  Coconut,  pepper","200.0, 150.0, 184.0, 330.0, 220.0, 12.0, 40.0, 15.0, 250.0, 50.0, 25.0, 10.0, 60.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLB006, SLK009, SKL019, SLC007,  SLI005, SLK002, SLF025, SLI020, SLK018"
Red Rice,"Potato Curry, Egg Curry, Prawn Curry, Capsicum Curry, Shrimp Cutlets","Red Rice with Potato Curry, Egg Curry, Prawn Curry, Capsicum Curry, Shrimp Cutlets","Red rice, Potato,  Coconut milk,  Spices, curry leaves, Turmeric Powder, Egg,  Chillies, Prawn, Capsicum, Shrimp,  Potatoes,  flour","200.0, 150.0, 208.0, 100.0, 150.0, 50.0, 20.0, 450.0, 75.0, 50.0, 25.0, 10.0, 30.0","SLA009, SLB006, SLI006, SLK004, SLK009, SKL019, SLH001,  SLI005, SLK002, SLF043, SLF045, SLI015, SLA018"
Red Rice,"Devilled Chicken, Cabbage Mallung, Ala Badun, Jaffna Crab Curry, Batu Moju","Red Rice with Devilled Chicken, Cabbage Mallung, Ala Badun, Jaffna Crab Curry, Batu Moju","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Cabbage,  Coconut,  Spices, Potato,  Oil,  Salt, onion, chilli, Crab,  Coconut milk,  Chillies, Eggplant,  garlic","200.0, 150.0, 150.0, 250.0, 50.0, 25.0, 1.0, 80.0, 80.0, 30.0, 15.0, 120.0, 90.0, 90.0, 100.0, 50.0, 20.0, 70.0, 15.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLD021, SLB006, SLJ002, SLF045,  SLI005, SLK002, SLD019, SLK011"
Red Rice,"Eggplant Curry, Mango Curry, Pumpkin Leaves Curry, Capsicum Curry, Kiri Hodi","Red Rice with Eggplant Curry, Mango Curry, Pumpkin Leaves Curry, Capsicum Curry, Kiri Hodi","Red rice, Eggplant,  Spices,  Coconut milk, Mango, Pumpkin leaves,  Chillies, Capsicum, Coconut milk","200.0, 150.0, 350.0, 240.0, 8.0, 75.0, 250.0, 50.0, 25.0","SLA009, SLD017, SLK004, SLI005, , SLE030, SLI006, SLI026,  SLI005, SLK002, SLF045"
Red Rice,"Fish Ambul Thiyal, Devilled Fish, Cuttlefish Curry, Kohila Curry, Ulundu Wade","Red Rice with Fish Ambul Thiyal, Devilled Fish, Cuttlefish Curry, Kohila Curry, Ulundu Wade","Red rice, Fish,  Goraka,  Spices,  Chili,  Curry leaves, salt, Onion, Cuttlefish,  Coconut milk, Kohila,  Chillies, Urad,  flour,  Oil","200.0, 152.0, 150.0, 350.0, 40.0, 200.0, 40.0, 20.0, 0.75, 80.0, 50.0, 100.0, 25.0, 10.0, 30.0","SLA009, SLF006, SLE027, SLK004, SLI006, SLD060, SLF019, SLB004,  SLI005, SLK002, SLI020,  SLA08,  SLJ002"
Red Rice,"Dhal Curry, Brinjal Moju, Breadfruit Chips, Fenugreek Curry, Shrimp Cutlets","Red Rice with Dhal Curry, Brinjal Moju, Breadfruit Chips, Fenugreek Curry, Shrimp Cutlets","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Eggplant,  Vinegar, Breadfruit,  Oil,  Salt, Fenugreek,  Chillies, Shrimp,  Potatoes,  flour","200.0, 150.0, 250.0, 210.0, 100.0, 20.0, 120.0, 90.0, 90.0, 120.0, 60.0, 50.0, 10.0, 30.0, 50.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLD019,  SLI017,  SLK004, SLJ002, SLK010,  SLI005, SLK002, SLI015, SLB006, SLA018"
Red Rice,"Eggplant Curry, Jaffna Crab Curry, Tapioca Chips, Carrot Sambol, Spicy Crab","Red Rice with Eggplant Curry, Jaffna Crab Curry, Tapioca Chips, Carrot Sambol, Spicy Crab","Red rice, Eggplant,  Spices,  Coconut milk, Crab,  Chillies, Tapioca,  Oil,  Salt,  chillies, Carrot,  Coconut,  pepper","200.0, 150.0, 150.0, 190.0, 18.0, 200.0, 75.0, 35.0, 150.0, 130.0, 20.0, 20.0, 100.0","SLA009, SLD017, SLK004, SLI005, , SLF045,  SLI005, SLK002, SLB011,  SLJ002,  SLK002, SLB002,  SLK018, SLJ002"
Red Rice,"Brinjal Moju, Mint Sambol, Radish Sambol, Dhal Vade, Polos Ambula","Red Rice with Brinjal Moju, Mint Sambol, Radish Sambol, Dhal Vade, Polos Ambula","Red rice, Eggplant,  Vinegar,  Spices, Mint,  Coconut,  pepper, Radish, Lentils,  chillie,  Oil, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 150.0, 150.0, 150.0, 160.0, 135.0, 420.0, 90.0, 60.0, 10.0, 100.0, 15.0, 30.0, 80.0, 30.0","SLA009, SLD019,  SLI017,  SLK004, SLI020,  SLI005, SLK018, SLB007, SLI005, SLC009, SLK002, SLJ002, SLD049, SLK009"
Red Rice,"Chicken Curry, Breadfruit Chips, Kappa Masala, Devilled Beef, Indian Fish Curry","Red Rice with Chicken Curry, Breadfruit Chips, Kappa Masala, Devilled Beef, Indian Fish Curry","Red rice, Chicken,  Coconut milk,  Spices, Breadfruit,  Oil,  Salt, Cassava,  Coconut, Beef,  chillies, Fish","200.0, 150.0, 155.0, 200.0, 40.0, 70.0, 120.0, 120.0, 90.0, 120.0, 220.0, 30.0","SLA009, SLH006, SLI006, SLK004, SLJ002, SLI014, SLI005, SLH016, SLK002, SLF034"
Red Rice,"Jackfruit Curry, Beef Curry, Gotu Kola Sambol, Kiri Hodi, Indian Fish Curry","Red Rice with Jackfruit Curry, Beef Curry, Gotu Kola Sambol, Kiri Hodi, Indian Fish Curry","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Beef,  Chillies, Gotu Kola,  Coconut,  Onion, Coconut milk, Fish,  chillies","200.0, 150.0, 211.0, 75.0, 50.0, 20.0, 240.0, 75.0, 30.0, 30.0, 30.0, 15.0, 60.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLH016,  SLI005, SLK002, SLD048, SLD060, SLI005, SLF034"
Red Rice,"Polos Curry, Elumas Curry, Drumstick Curry, Polos Ambula, Devilled Beef","Red Rice with Polos Curry, Elumas Curry, Drumstick Curry, Polos Ambula, Devilled Beef","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Goat, Drumstick,  coconut milk,  chillies,  curry leaves, Beef,  Oil","200.0, 190.0, 157.0, 425.0, 130.0, 20.0, 15.0, 10.0, 240.0, 60.0, 10.0, 10.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLH018, SLD041, SLD049, SLI005, SLK002, SLH016, SLJ002"
Red Rice,"Fish Curry, Cuttlefish Curry, Fenugreek Curry, Tender Jackfruit Fry, Jackfruit Mallum","Red Rice with Fish Curry, Cuttlefish Curry, Fenugreek Curry, Tender Jackfruit Fry, Jackfruit Mallum","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Cuttlefish, Fenugreek,  Chillies, Jackfruit,  Oil,  Coconut","200.0, 150.0, 188.0, 450.0, 100.0, 12.0, 75.0, 150.0, 140.0, 20.0, 20.0","SLA009, SLF006, SLB001, SLI006, SLK004, SLF019, SLK010,  SLI005, SLK002, SLD049, SLJ002, SLI005"
Red Rice,"Chicken Curry, Devilled Fish, Cabbage Mallung, Ala Badun, Shrimp Cutlets","Red Rice with Chicken Curry, Devilled Fish, Cabbage Mallung, Ala Badun, Shrimp Cutlets","Red rice, Chicken,  Coconut milk,  Spices, Fish,  Chili,  Curry leaves, salt, Onion, Cabbage,  Coconut, Potato,  Oil,  Salt, onion, chilli, Shrimp,  Potatoes,  flour","200.0, 150.0, 150.0, 260.0, 40.0, 20.0, 200.0, 40.0, 20.0, 0.75, 60.0, 20.0, 10.0, 80.0, 60.0, 60.0, 30.0, 50.0, 20.0","SLA009, SLH006, SLI006, SLK004, SLF006, SLD060, SLD021, SLB006, SLJ002, SLI015, SLA018"
Red Rice,"Dhal Curry, Eggplant Curry, Bathala Curry, Capsicum Curry, Garlic curry","Red Rice with Dhal Curry, Eggplant Curry, Bathala Curry, Capsicum Curry, Garlic curry","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Eggplant, Sweet potato, curry leaves, Capsicum,  Chillies, Garlic,  chillies,  curry leaves ","200.0, 150.0, 398.0, 200.0, 100.0, 20.0, 30.0, 15.0, 6.0, 50.0, 10.0, 20.0, 10.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLD017, SLI005, , SLB010, SLK009, SLF045,  SLI005, SLK002, SLK011"
Red Rice,"Snake Gourd Curry, Mango Curry, Green Pea Curry, Seer Fish Curry, Murukku","Red Rice with Snake Gourd Curry, Mango Curry, Green Pea Curry, Seer Fish Curry, Murukku","Red rice, Snake gourd,  Coconut milk,  Spices, Mango, Green pea,  Chillies, Seer fish, flour","200.0, 150.0, 240.0, 450.0, 100.0, 75.0, 260.0, 50.0, 25.0","SLA009, SLD077, SLI006, SLK004, SLE030, SLC007,  SLI005, SLK002, SLF025, SLA08,  SLK002"
Red Rice,"Banana Blossom Curry, Papaya Curry, Mustard Greens Curry, Dhal Vade, Chickpea Salad","Red Rice with Banana Blossom Curry, Papaya Curry, Mustard Greens Curry, Dhal Vade, Chickpea Salad","Red rice, Banana blossom,  Coconut milk,  Spices, Papaya, Mustard greens,  Chillies, Lentils,  chillie,  Oil, Chickpeas,  Carrot,  Cabbage","200.0, 150.0, 200.0, 300.0, 40.0, 75.0, 150.0, 50.0, 20.0, 100.0, 15.0, 30.0, 60.0","SLA009, SLE010, SLI006, SLK004, SLE038, SLI025,  SLI005,  SLK002, SLC009, SLK002, SLJ002, SLI013, SLB002, SLD021"
Red Rice,"Eggplant Curry, Egg Curry, Pineapple Pickle, Tender Jackfruit Fry, Tropical Salad","Red Rice with Eggplant Curry, Egg Curry, Pineapple Pickle, Tender Jackfruit Fry, Tropical Salad","Red rice, Eggplant,  Spices,  Coconut milk, Egg,  Chillies, Pineapple,  pepper,  salt, Jackfruit,  Oil, Mango,  Apple,  Carrot,  Pineapple,  Cucumber","200.0, 150.0, 150.0, 190.0, 8.0, 200.0, 75.0, 30.0, 150.0, 20.0, 10.0, 90.0, 20.0, 30.0, 20.0, 30.0","SLA009, SLD017, SLK004, SLI005, , SLH001,  SLI005, SLK002, SLE041,  SLK018, SLD049, SLJ002, SLD058, SLE001, SLB002, SLD038"
Red Rice,"Lotus Root Curry, Green Pea Curry, Green Banana Curry, Pumpkin Leaves Curry, Coconut Sambol","Red Rice with Lotus Root Curry, Green Pea Curry, Green Banana Curry, Pumpkin Leaves Curry, Coconut Sambol","Red rice, Lotus root,  Coconut milk,  Chillies, Green pea, Green banana, Pumpkin leaves, Coconut,  Chili,  Onion","200.0, 150.0, 240.0, 700.0, 100.0, 75.0, 50.0, 25.0, 10.0, 50.0","SLA009, SLB005,  SLI005, SLK002, SLC007, SLE005, SLI026, SLI005,  SLK002, SLD060"
Red Rice,"Ala Badun, Fish Patties, Garlic curry, Cauliflower Pickle, Mango Chutney","Red Rice with Ala Badun, Fish Patties, Garlic curry, Cauliflower Pickle, Mango Chutney","Red rice, Potato,  Oil,  Salt, onion, chilli, Fish,  Flour, Garlic,  Coconut milk,  chillies,  curry leaves , Cauliflower,  Garlic, Mango,  Vinegar,  sugar","200.0, 150.0, 370.0, 200.0, 150.0, 150.0, 160.0, 120.0, 150.0, 60.0, 30.0, 15.0, 200.0, 40.0, 40.0, 10.0, 10.0","SLA009, SLB006, SLJ002, SLD060, SLK004, SLF036,  SLF034,  SLJ002, SLK011, SLI005, SLK002, SLK009, SLD031, SLE030, SLI017, SLI011"
Red Rice,"Jackfruit Curry, Bitter Gourd Salad, Kohila Curry, Okra Curry, Prawn Curry","Red Rice with Jackfruit Curry, Bitter Gourd Salad, Kohila Curry, Okra Curry, Prawn Curry","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Bitter gourd,  Coconut,  Onion, Kohila,  Chillies, Okra, Prawn","200.0, 150.0, 210.0, 75.0, 50.0, 20.0, 1.0, 200.0, 75.0, 300.0, 50.0, 25.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLD013, SLB004,  SLI005, SLK002, SLD053, SLF043"
Red Rice,"Beetroot Curry, Thalapath Fish Curry, Papaya Curry, Cashew Curry, Vegetable Balls","Red Rice with Beetroot Curry, Thalapath Fish Curry, Papaya Curry, Cashew Curry, Vegetable Balls","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Thalapath fish, Papaya, Cashew,  Chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper","200.0, 150.0, 208.0, 500.0, 100.0, 20.0, 75.0, 50.0, 100.0, 25.0, 10.0, 30.0, 50.0, 10.0","SLA009, SLB001, SLI006, SLK004, SLF006, SLE038, SLI004,  SLI005, SLK002, SLB002,  SLD055,  SLD049,  SLB006,  SLK018"
Red Rice,"Parippu, Dry Fish Curry, Ulundu Wade, Shrimp Cutlets, Spicy Crab","Red Rice with Parippu, Dry Fish Curry, Ulundu Wade, Shrimp Cutlets, Spicy Crab","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Dry fish,  Chillies, Urad,  flour,  Oil, Shrimp,  Potatoes, Crab,  chillies","200.0, 150.0, 151.0, 50.0, 50.0, 20.0, 200.0, 75.0, 90.0, 110.0, 80.0, 40.0, 50.0, 70.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLF020,  SLI005,  SLK002, SLI020,  SLA08,  SLJ002, SLI015, SLB006, SLA018, SLF045, SLJ002, SLK002"
Red Rice,"Pol Sambol, Breadfruit Chips, Prawn Curry, Vegetable Cutlets, Tropical Salad","Red Rice with Pol Sambol, Breadfruit Chips, Prawn Curry, Vegetable Cutlets, Tropical Salad","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Breadfruit,  Oil,  Salt, Prawn,  Coconut milk,  Chillies, Carrot,  Potatoes, Mango,  Apple,  Carrot,  Pineapple","200.0, 150.0, 150.0, 100.0, 25.0, 120.0, 160.0, 120.0, 150.0, 75.0, 30.0, 90.0, 80.0, 20.0, 20.0, 30.0, 20.0, 30.0","SLA009, SLI005, SLK004, SLK016, SLE027, SLK011, SLJ002, SLF043,  SLI005, SLK002, SLB002,  SLB006,  SLK002, SLD058, SLE001, SLE041, SLD038"
Red Rice,"Eggplant Curry, Fish Curry, Murukku, Coriander Sambol, Garlic curry","Red Rice with Eggplant Curry, Fish Curry, Murukku, Coriander Sambol, Garlic curry","Red rice, Eggplant,  Spices,  Coconut milk, Fish, curry leaves, flour,  Chillies, Coriander,  Coconut,  pepper, Garlic,  chillies,  curry leaves ","200.0, 150.0, 350.0, 195.0, 8.0, 80.0, 9.0, 6.0, 100.0, 40.0, 120.0, 30.0, 50.0, 20.0","SLA009, SLD017, SLK004, SLI005, , SLF006, SLB001, SLI006, SLA08,  SLK002, SLK006, SLK018, SLK011, SLK002, SLK009"
Red Rice,"Bitter Leaf Curry, Beef Curry, Ulundu Wade, Pineapple Pickle, Cauliflower Pickle","Red Rice with Bitter Leaf Curry, Beef Curry, Ulundu Wade, Pineapple Pickle, Cauliflower Pickle","Red rice, Bitter leaves,  Coconut milk,  Chillies, Beef, Urad,  flour,  Oil, Pineapple,  pepper,  salt, Cauliflower,  Garlic","200.0, 150.0, 190.0, 490.0, 100.0, 75.0, 30.0, 95.0, 80.0, 40.0, 100.0, 10.0, 100.0","SLA009, SLD013, SLI005, SLK002, SLH016,  SLI005, SLI020,  SLA08,  SLJ002, SLE041,  SLK018, SLD031, SLJ002, SLK011"
Red Rice,"Devilled Chicken, Octopus Curry, Kappa Masala, Polos Ambula, Jackfruit Mallum","Red Rice with Devilled Chicken, Octopus Curry, Kappa Masala, Polos Ambula, Jackfruit Mallum","Red rice, Chicken,  Chili,  Curry leaves, salt, Onion, Octopus,  Coconut milk,  Chillies, Cassava,  Coconut, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 150.0, 150.0, 250.0, 50.0, 25.0, 1.0, 80.0, 200.0, 75.0, 40.0, 130.0, 50.0, 160.0, 60.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLF042,  SLI005, SLK002, SLI014, SLI005, SLD049, SLK009"
Red Rice,"Chicken Curry, Devilled Chicken, Cabbage Mallung, Cucumber Sambol, Devilled Beef","Red Rice with Chicken Curry, Devilled Chicken, Cabbage Mallung, Cucumber Sambol, Devilled Beef","Red rice, Chicken,  Coconut milk,  Spices,  Chili,  Curry leaves, salt, Onion, Cabbage,  Coconut, Cucumber,  pepper, Beef,  Oil,  chillies","200.0, 190.0, 150.0, 260.0, 20.0, 200.0, 40.0, 20.0, 0.75, 70.0, 20.0, 120.0, 30.0, 5.0, 80.0","SLA009, SLH006, SLI006, SLK004, SLD060, SLD021, SLD038, SLI005,  SLK018, SLH016, SLJ002, SLK002"
Red Rice,"Dhal Curry, Chicken Curry, Devilled Fish, Fenugreek Curry, Mint Sambol","Red Rice with Dhal Curry, Chicken Curry, Devilled Fish, Fenugreek Curry, Mint Sambol","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Chicken, Fish,  Chili,  Curry leaves, salt, Onion, Fenugreek,  Chillies, Mint,  Coconut,  pepper","200.0, 150.0, 410.0, 90.0, 100.0, 20.0, 15.0, 150.0, 30.0, 15.0, 0.75, 40.0, 50.0, 10.0, 60.0, 30.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLH006, SLF006, SLD060, SLK010,  SLI005, SLK002, SLI020, SLK018"
Red Rice,"Leeks Curry, Vegetable Balls, Pineapple Pickle, Kochchi Sambol, Devilled Beef","Red Rice with Leeks Curry, Vegetable Balls, Pineapple Pickle, Kochchi Sambol, Devilled Beef","Red rice, Leeks,  Coconut milk,  Chillies, Carrot,  leeks,  Jackfruit,  Potatoes,  pepper, Pineapple,  salt, Green chili,  Coconut, Beef,  Oil,  chillies","200.0, 150.0, 150.0, 250.0, 100.0, 40.0, 120.0, 200.0, 70.0, 150.0, 15.0, 20.0, 60.0, 80.0, 30.0, 5.0","SLA009, SLD055,  SLI005, SLK002, SLB002,  SLD055,  SLD049,  SLB006,  SLK018, SLE041, SLI005, SLH016, SLJ002"
Red Rice,"Parippu, Bitter Gourd Curry, Bitter Gourd Salad, Breadfruit Chips, Polos Ambula","Red Rice with Parippu, Bitter Gourd Curry, Bitter Gourd Salad, Breadfruit Chips, Polos Ambula","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Bitter gourd,  Coconut,  Onion, Breadfruit,  Oil,  Salt, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 150.0, 151.0, 250.0, 50.0, 95.0, 30.0, 150.0, 50.0, 20.0, 60.0, 40.0, 30.0, 80.0, 30.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLD013, SLJ002, SLD049, SLI005, SLK002, SLK009"
Red Rice,"Green Gram Curry, Papaya Curry, Cashew Curry, Murukku, Spicy Crab","Red Rice with Green Gram Curry, Papaya Curry, Cashew Curry, Murukku, Spicy Crab","Red rice, Green gram,  Coconut milk,  Spices, Papaya, Cashew,  Chillies, flour, Crab,  Oil,  chillies","200.0, 150.0, 220.0, 450.0, 100.0, 75.0, 170.0, 50.0, 50.0, 20.0, 70.0","SLA009, SLC006, SLI006, SLK004, SLE038, SLI004,  SLI005, SLK002, SLA08,  SLK002, SLF045, SLJ002"
Red Rice,"Fish Patties, Beef Curry, Tapioca Chips, Mint Sambol, Shrimp Cutlets","Red Rice with Fish Patties, Beef Curry, Tapioca Chips, Mint Sambol, Shrimp Cutlets","Red rice, Fish,  Flour,  Oil, Beef,  Coconut milk,  Chillies, Tapioca,  Salt,  chillies, Mint,  Coconut,  pepper, Shrimp,  Potatoes,  flour","200.0, 150.0, 150.0, 230.0, 120.0, 120.0, 240.0, 75.0, 150.0, 60.0, 20.0, 20.0, 120.0, 30.0, 5.0, 30.0","SLA009, SLF036,  SLF034,  SLJ002, SLH016,  SLI005, SLK002, SLB011,  SLK002, SLI020, SLK018, SLI015, SLB006, SLA018"
Red Rice,"Egg Curry, Cucumber Sambol, Coriander Sambol, Seeni Sambol, Beetroot curry","Red Rice with Egg Curry, Cucumber Sambol, Coriander Sambol, Seeni Sambol, Beetroot curry","Red rice, Egg,  Coconut milk,  Chillies, Cucumber,  Coconut,  pepper, Coriander, Onion,  Sugar,  chillii, Beetroot,  chillies, curry leaves","200.0, 150.0, 155.0, 250.0, 100.0, 55.0, 420.0, 90.0, 60.0, 10.0, 100.0, 5.0, 70.0, 30.0","SLA009, SLH001,  SLI005, SLK002, SLD038, SLI005,  SLK018, SLK006, SLK018, SLK016, SLK004, SLB001, SLK009"
Red Rice,"Green Banana Curry, Batu Moju, Shrimp Cutlets, Polos Ambula, Ginger Chicken","Red Rice with Green Banana Curry, Batu Moju, Shrimp Cutlets, Polos Ambula, Ginger Chicken","Red rice, Green banana,  Coconut milk,  Chillies, Eggplant,  garlic, Shrimp,  Potatoes,  flour, Jackfruit,  coconut milk,  chillies,  curry leaves, Chicken,  Ginger","200.0, 150.0, 150.0, 260.0, 100.0, 40.0, 210.0, 45.0, 30.0, 60.0, 100.0, 40.0, 160.0, 30.0, 10.0","SLA009, SLE005,  SLI005, SLK002, SLD019, SLK011, SLI015, SLB006, SLA018, SLD049, SLI005, SLK009, SLH006, SLK012"
Red Rice,"Parippu, Bathala Curry, Lotus Root Curry, Coriander Sambol, Kiri Hodi","Red Rice with Parippu, Bathala Curry, Lotus Root Curry, Coriander Sambol, Kiri Hodi","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Sweet potato, curry leaves, Lotus root,  Chillies, Coriander,  Coconut,  pepper, Coconut milk","200.0, 150.0, 160.0, 170.0, 50.0, 20.0, 40.0, 15.0, 150.0, 50.0, 20.0, 120.0, 30.0","SLA009, SLC001, SLI006, SLK004, SLK019, SLB010, SLK009, SLB005,  SLI005, SLK002, SLK006, SLI005, SLK018"
Red Rice,"Cashew Curry, Carrot Sambol, Cucumber Sambol, Carrot curry, Jaffna Crab Curry","Red Rice with Cashew Curry, Carrot Sambol, Cucumber Sambol, Carrot curry, Jaffna Crab Curry","Red rice, Cashew,  Coconut milk,  Chillies, Carrot,  Coconut,  pepper, Cucumber,  chillies, curry leaves, Crab","200.0, 150.0, 165.0, 300.0, 160.0, 55.0, 380.0, 30.0, 100.0, 40.0, 10.0","SLA009, SLI004,  SLI005, SLK002, SLB002,  SLK018, SLD038, SLI005, SLK009, SLF045"
Red Rice,"Jackfruit Curry, Bathala Curry, Mango Curry, Ulundu Wade, Ginger Chicken","Red Rice with Jackfruit Curry, Bathala Curry, Mango Curry, Ulundu Wade, Ginger Chicken","Red rice, Jackfruit,  Coconut milk,  Spices, curry leaves, Sweet potato, Mango, Urad,  flour,  Oil, Chicken,  Ginger,  Chillies","200.0, 150.0, 160.0, 345.0, 90.0, 20.0, 15.0, 50.0, 20.0, 60.0, 40.0, 20.0, 50.0","SLA009, SLE024, SLI006, SLK004, SLK009, SLB010, SLE030, SLI020,  SLA08,  SLJ002, SLH006, SLK012, SLK002"
Red Rice,"Mango Curry, Fenugreek Curry, Beef Curry, Mango Chutney, Indian Fish Curry","Red Rice with Mango Curry, Fenugreek Curry, Beef Curry, Mango Chutney, Indian Fish Curry","Red rice, Mango,  Coconut milk,  Spices, Fenugreek,  Chillies, Beef,  Vinegar,  sugar, Fish,  chillies","200.0, 200.0, 230.0, 250.0, 100.0, 380.0, 75.0, 20.0, 80.0, 10.0, 60.0","SLA009, SLE030, SLI006, SLK004, SLK010,  SLI005, SLK002, SLH016, SLI017, SLI011, SLF034, SLI005"
Red Rice,"Eggplant Curry, Brinjal Moju, Coriander Sambol, Ginger Chicken, Jackfruit Mallum","Red Rice with Eggplant Curry, Brinjal Moju, Coriander Sambol, Ginger Chicken, Jackfruit Mallum","Red rice, Eggplant,  Spices,  Coconut milk,  Vinegar, Coriander,  Coconut,  pepper, Chicken,  Ginger,  Chillies, Jackfruit","200.0, 158.0, 270.0, 150.0, 40.0, 120.0, 100.0, 180.0, 60.0, 10.0, 100.0, 25.0","SLA009, SLD017, SLK004, SLI005, , SLD019,  SLI017,  SLK004, SLK006, SLK018, SLH006, SLK012, SLK002, SLD049"
Red Rice,"Devilled Fish, Kohila Curry, Bitter Leaf Curry, Jaffna Crab Curry, Jackfruit Mallum","Red Rice with Devilled Fish, Kohila Curry, Bitter Leaf Curry, Jaffna Crab Curry, Jackfruit Mallum","Red rice, Fish,  Chili,  Curry leaves, salt, Onion, Kohila,  Coconut milk,  Chillies, Bitter leaves, Crab, Jackfruit,  Coconut","200.0, 150.0, 150.0, 250.0, 50.0, 25.0, 1.0, 130.0, 450.0, 75.0, 50.0, 25.0, 10.0","SLA009, SLF006, SLI006, SLK004, SLD060, SLB004,  SLI005, SLK002, SLD013, SLI005, SLF045, SLD049"
