Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids
Red Rice,"Cuttlefish Curry, Spinach Curry, Sweet Corn Curry, Cucumber Sambol, Kochchi Sambol","Red Rice with Cuttlefish Curry, Spinach Curry, Sweet Corn Curry, Cucumber Sambol, Kochchi Sambol","Red rice, Cuttlefish,  Coconut milk,  Spices, Spinach, Sweet corn,  Chillies, Cucumber,  Coconut,  pepper, Green chili","200.0, 250.0, 360.0, 170.0, 120.0, 150.0, 30.0, 120.0, 90.0, 10.0, 10.0","SLA009, SLK007, SLI005, SLK006, SLI022,  SLI005, SLD037,  SLI005 , SLK002, SLD038,  SLK018"
Red Rice,"Bean Curry, Chickpea Curry, Murukku, Radish Sambol, Simmered Fish Roe","Red Rice with Bean Curry, Chickpea Curry, Murukku, Radish Sambol, Simmered Fish Roe","Red rice, Beans,  Coconut milk,  Spices, Chickpea,  Chillies, flour, Radish,  Coconut,  pepper, Fish,  Oil,  flour,  egg","200.0, 150.0, 300.0, 150.0, 200.0, 100.0, 150.0, 120.0, 60.0, 10.0, 70.0, 30.0, 20.0, 10.0","SLA009, SLD006, SLI005, SLK006, SLI013, SLK004, SLA08,  SLK002, SLB007, SLK018, SLF054, SLA018, SLH001"
Red Rice,"Fish Ambul Thiyal, Pol Sambol, Bitter Gourd Salad, Chickpea Curry, Ash Plantain Curry","Red Rice with Fish Ambul Thiyal, Pol Sambol, Bitter Gourd Salad, Chickpea Curry, Ash Plantain Curry","Red rice, Fish,  Goraka,  Spices, Coconut,  Chili,  Onion, Lime, Garlic, Bitter gourd,  Coconut, Chickpea,  Coconut milk,  Chillies, Ash plantain","200.0, 400.0, 50.0, 50.0, 200.0, 20.0, 70.0, 12.0, 12.0, 150.0, 75.0, 100.0, 75.0, 30.0, 50.0","SLA009, SLF006, SLK005, SLK006, SLI005, SLK002, SLD060, SLE028, SLK011, SLD013, SLI006, SLI013, SLK004, SLD005"
Red Rice,"Jackfruit Curry, Collard Greens Curry, Cucumber Sambol, Mango Chutney, Tender Jackfruit Fry","Red Rice with Jackfruit Curry, Collard Greens Curry, Cucumber Sambol, Mango Chutney, Tender Jackfruit Fry","Red rice, Jackfruit,  Coconut milk, curry leaves, Collard greens,  Chillies, Cucumber,  Coconut,  pepper, Mango,  Vinegar,  sugar,  Oil","200.0, 165.0, 150.0, 25.0, 200.0, 40.0, 180.0, 90.0, 15.0, 80.0, 20.0, 20.0, 20.0","SLA009, SLD049, SLI005, SLK009, SLI024,  SLI005,  SLK002, SLD038,  SLK018, SLE030, SLI017, SLI011, SLJ002"
Red Rice,"Fenugreek Curry, Ginger Chicken, Tapioca Chips, Gotu Kola Sambol, Sprats Fry","Red Rice with Fenugreek Curry, Ginger Chicken, Tapioca Chips, Gotu Kola Sambol, Sprats Fry","Red rice, Fenugreek,  Coconut milk,  Chillies, Chicken,  Ginger, Tapioca,  Oil,  Salt,  chillies, Gotu Kola,  Coconut,  Onion, Dried fish","200.0, 250.0, 125.0, 100.0, 200.0, 100.0, 150.0, 80.0, 30.0, 30.0, 20.0, 30.0, 30.0, 40.0","SLA009, SLK010,  SLI005, SLK002, SLH006, SLK012, SLB011,  SLJ002,  SLK002, SLD048, SLI005, SLD060, SLF019, SLJ002"
Red Rice,"Brinjal Moju, Snake Gourd Curry, Green Pea Curry, Kohila Curry, Sesame Seed Sambol","Red Rice with Brinjal Moju, Snake Gourd Curry, Green Pea Curry, Kohila Curry, Sesame Seed Sambol","Red rice, Eggplant,  Vinegar,  Spices, Snake gourd,  Coconut milk, Green pea,  Chillies, Kohila, Sesame seed,  Chili,  Onion","200.0, 150.0, 200.0, 190.0, 200.0, 225.0, 150.0, 50.0, 100.0, 50.0, 25.0, 10.0","SLA009, SLD019,  SLI017,  SLK006, SLD077, SLI005, SLK006, SLC007,  SLI005, SLK002, SLB004, SLI023,  SLD060"
Red Rice,"Pol Sambol, Chicken Curry, Jaffna Crab Curry, Radish Sambol, Chickpea Salad","Red Rice with Pol Sambol, Chicken Curry, Jaffna Crab Curry, Radish Sambol, Chickpea Salad","Red rice, Coconut,  Chili,  Onion, Lime, Garlic, Chicken,  Coconut milk,  Spices, Crab,  Chillies, Radish,  Coconut,  pepper, Chickpeas,  Carrot,  Cabbage","200.0, 250.0, 25.0, 50.0, 15.0, 15.0, 160.0, 115.0, 20.0, 150.0, 30.0, 120.0, 60.0, 10.0, 60.0, 30.0, 30.0","SLA009, SLI005, SLK002, SLD060, SLE028, SLK011, SLH006, SLK006, SLF045,  SLI005, SLB007, SLK018, SLI013, SLB002, SLD021"
Red Rice,"Malu Mirisata, Murukku, Carrot Sambol, Beetroot curry, Polos Mallum","Red Rice with Malu Mirisata, Murukku, Carrot Sambol, Beetroot curry, Polos Mallum","Red rice, Fish,  Chili,  curry leaves, flour,  Chillies, Carrot,  Coconut,  pepper, Beetroot,  Coconut milk,  chillies, curry leaves, Jackfruit,  oil","200.0, 250.0, 50.0, 15.0, 200.0, 80.0, 150.0, 60.0, 15.0, 140.0, 60.0, 20.0, 20.0, 50.0, 5.0","SLA009, SLF013, SLK002, SLK009, SLA08,  SLK002, SLB002,  SLI005,  SLK018, SLB001, SLI005, SLE024, SLJ002"
Red Rice,"Fenugreek Curry, Gotu Kola Sambol, Coriander Sambol, Garlic curry, Jackfruit Mallum","Red Rice with Fenugreek Curry, Gotu Kola Sambol, Coriander Sambol, Garlic curry, Jackfruit Mallum","Red rice, Fenugreek,  Coconut milk,  Chillies, Gotu Kola,  Coconut,  Onion, Coriander,  pepper, Garlic,  chillies,  curry leaves , Jackfruit","200.0, 250.0, 165.0, 50.0, 40.0, 180.0, 60.0, 180.0, 15.0, 100.0, 20.0, 10.0, 60.0","SLA009, SLK010,  SLI005, SLK002, SLD048, SLI005, SLD060, SLK006, SLK018, SLK011, SLK009, SLD049"
Red Rice,"Bathala Curry, Beef Curry, Vegetable Cutlets, Mango Chutney, Kappa Masala","Red Rice with Bathala Curry, Beef Curry, Vegetable Cutlets, Mango Chutney, Kappa Masala","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Beef,  Chillies, Carrot,  Potatoes, Mango,  Vinegar,  sugar, Cassava,  Coconut","200.0, 250.0, 200.0, 25.0, 15.0, 240.0, 70.0, 90.0, 120.0, 80.0, 20.0, 20.0, 60.0, 25.0","SLA009, SLB010, SLI005, SLK006, SLK009, SLH016,  SLI005, SLK002, SLB002,  SLB006,  SLK002, SLE030, SLI017, SLI011, SLI014"
Red Rice,"Drumstick Curry, Octopus Curry, Prawn Curry, Dhal Vade, Kappa Masala","Red Rice with Drumstick Curry, Octopus Curry, Prawn Curry, Dhal Vade, Kappa Masala","Red rice, Drumstick,  Coconut milk,  Spices, Octopus,  Chillies, Prawn, Lentils,  chillie,  Oil, Cassava,  Coconut","200.0, 250.0, 275.0, 25.0, 200.0, 70.0, 150.0, 100.0, 30.0, 60.0, 60.0, 25.0","SLA009, SLD041, SLI005, SLK006, SLF042,  SLI005, SLK002, SLF043, SLC009, SLJ002, SLI014"
Red Rice,"Beetroot Curry, Pineapple Curry, Pumpkin curry, Chickpea Salad, Devilled Beef","Red Rice with Beetroot Curry, Pineapple Curry, Pumpkin curry, Chickpea Salad, Devilled Beef","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Pineapple, Pumpkin,  chillies, Chickpeas,  Carrot,  Cabbage, Beef,  Oil","200.0, 150.0, 260.0, 65.0, 25.0, 200.0, 180.0, 35.0, 120.0, 60.0, 60.0, 80.0, 30.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLE041, SLD071, SLK002, SLI013, SLB002, SLD021, SLH016, SLJ002"
Red Rice,"Eggplant Curry, Garlic curry, Pumpkin curry, Sprats Fry, Jackfruit Mallum","Red Rice with Eggplant Curry, Garlic curry, Pumpkin curry, Sprats Fry, Jackfruit Mallum","Red rice, Eggplant,  Spices,  Coconut milk, Garlic,  chillies,  curry leaves , Pumpkin, curry leaves, Dried fish,  Oil,  Chillies, Jackfruit,  Coconut","200.0, 150.0, 10.0, 190.0, 200.0, 70.0, 20.0, 180.0, 15.0, 80.0, 40.0, 20.0, 60.0, 30.0","SLA009, SLD019, SLK006, SLI005, , SLK011, SLK002, SLK009, SLD071, SLF019, SLJ002, SLD049"
Red Rice,"Green Gram Curry, Tapioca Chips, potatoe cheese Balls, Pumpkin curry, Sprats Fry","Red Rice with Green Gram Curry, Tapioca Chips, potatoe cheese Balls, Pumpkin curry, Sprats Fry","Red rice, Green gram,  Coconut milk,  Spices, Tapioca,  Oil,  Salt,  chillies, cheese,  Potatoes,  pepper, Pumpkin, curry leaves, Dried fish,  Chillies","200.0, 250.0, 165.0, 50.0, 200.0, 100.0, 40.0, 60.0, 90.0, 180.0, 30.0, 120.0, 10.0, 40.0, 10.0","SLA009, SLC006, SLI005, SLK006, SLB011,  SLJ002,  SLK002, SLG002,  SLB006,  SLK018, SLD071, SLK002, SLK009, SLF019, SLJ002"
Red Rice,"Beetroot Curry, Fish Curry, Sweet Corn Curry, Ginger Chicken, Carrot curry","Red Rice with Beetroot Curry, Fish Curry, Sweet Corn Curry, Ginger Chicken, Carrot curry","Red rice, Beetroot,  Coconut milk,  Spices, curry leaves, Fish, Sweet corn,  Chillies, Chicken,  Ginger, Carrot,  chillies","200.0, 150.0, 275.0, 37.0, 23.0, 200.0, 150.0, 50.0, 100.0, 50.0, 50.0, 10.0","SLA009, SLB001, SLI005, SLK006, SLK009, SLF013, SLD037,  SLI005 , SLK002, SLH006, SLK012, SLB002"
Red Rice,"Fish Ambul Thiyal, Tomato Curry, Soya Meat Curry, Green Banana Curry, Pumpkin Leaves Curry","Red Rice with Fish Ambul Thiyal, Tomato Curry, Soya Meat Curry, Green Banana Curry, Pumpkin Leaves Curry","Red rice, Fish,  Goraka,  Spices, Tomato,  Coconut milk,  Chillies, Soya meat, Green banana, Pumpkin leaves","200.0, 400.0, 50.0, 50.0, 200.0, 250.0, 100.0, 150.0, 100.0, 50.0","SLA009, SLF006, SLK005, SLK006, SLD082, SLI005, SLK004, SLK008, SLD065,  SLI005, SLK002, SLI026"
Red Rice,"Pineapple Curry, Bitter Leaf Curry, Fenugreek Curry, Garlic curry, Cauliflower Pickle","Red Rice with Pineapple Curry, Bitter Leaf Curry, Fenugreek Curry, Garlic curry, Cauliflower Pickle","Red rice, Pineapple,  Coconut milk,  Spices, Bitter leaves,  Chillies, Fenugreek, Garlic,  chillies,  curry leaves , Cauliflower,  Oil,  Garlic","200.0, 250.0, 340.0, 50.0, 200.0, 70.0, 150.0, 100.0, 20.0, 10.0, 100.0, 50.0, 20.0","SLA009, SLE041, SLI005, SLK006, SLD013, SLK002, SLK010,  SLI005, SLK011, SLK009, SLD031, SLJ002"
Red Rice,"Gotu Kola Sambol, Eggplant Curry, Ala Badun, Green Banana Curry, Murukku","Red Rice with Gotu Kola Sambol, Eggplant Curry, Ala Badun, Green Banana Curry, Murukku","Red rice, Gotu Kola,  Coconut,  Onion, Eggplant,  Spices,  Coconut milk, Potato,  Oil, onion, chilli, Green banana,  Chillies, flour","200.0, 50.0, 75.0, 75.0, 120.0, 8.0, 90.0, 120.0, 30.0, 90.0, 15.0, 100.0, 40.0, 50.0","SLA009, SLD048, SLI005, SLD060, SLD019, SLK006, , SLB006, SLJ002, SLD065,  SLI005, SLK002, SLA08,  SLK002"
Red Rice,"Chicken Curry, Sweet Corn Curry, Ulundu Wade, Tapioca Chips, Tender Jackfruit Fry","Red Rice with Chicken Curry, Sweet Corn Curry, Ulundu Wade, Tapioca Chips, Tender Jackfruit Fry","Red rice, Chicken,  Coconut milk,  Spices, Sweet corn,  Chillies, Urad,  flour,  Oil, Tapioca,  Salt,  chillies, Jackfruit","200.0, 200.0, 150.0, 25.0, 200.0, 40.0, 90.0, 120.0, 120.0, 100.0, 20.0, 20.0, 90.0","SLA009, SLH006, SLI005, SLK006, SLD037,  SLI005 , SLK002, SLI020,  SLA08,  SLJ002, SLB011,  SLK002, SLD049, SLJ002"
Red Rice,"Dhal Curry, Bean Curry, Bitter Gourd Salad, Ash Plantain Curry, Fenugreek Curry","Red Rice with Dhal Curry, Bean Curry, Bitter Gourd Salad, Ash Plantain Curry, Fenugreek Curry","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Beans, Bitter gourd,  Coconut,  Onion, Ash plantain,  Chillies, Fenugreek","200.0, 400.0, 285.0, 145.0, 25.0, 120.0, 150.0, 75.0, 30.0, 100.0, 30.0, 50.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLD006, SLD013, SLI006, SLD005, SLK004, SLK010,  SLI005, SLK002"
Red Rice,"Malu Mirisata, Banana Blossom Curry, Ala Badun, Okra Curry, Kappa Masala","Red Rice with Malu Mirisata, Banana Blossom Curry, Ala Badun, Okra Curry, Kappa Masala","Red rice, Fish,  Chili,  curry leaves, Banana blossom,  Coconut milk,  Spices, Potato,  Oil, onion, chilli, Okra,  Chillies, Cassava,  Coconut","200.0, 250.0, 50.0, 15.0, 80.0, 90.0, 20.0, 120.0, 30.0, 90.0, 15.0, 100.0, 20.0, 60.0, 25.0","SLA009, SLF013, SLK002, SLK009, SLD065, SLI005, SLK006, SLB006, SLJ002, SLD060, SLD053,  SLI005, SLI014"
Red Rice,"Eggplant Curry, Bitter Gourd Salad, Seeni Sambol, Dhal Vade, Maalu Badun","Red Rice with Eggplant Curry, Bitter Gourd Salad, Seeni Sambol, Dhal Vade, Maalu Badun","Red rice, Eggplant,  Spices,  Coconut milk, Bitter gourd,  Coconut,  Onion, Onion,  Sugar,  chillii, Lentils,  chillie,  Oil, Fish","200.0, 150.0, 10.0, 50.0, 200.0, 100.0, 40.0, 150.0, 15.0, 15.0, 100.0, 30.0, 75.0, 90.0","SLA009, SLD019, SLK006, SLI005, , SLD013, SLI006, SLD060, SLI011, SLK002, SLC009, SLJ002, SLF035"
Red Rice,"Chicken Curry, Fish Curry, Sesame Seed Sambol, Ginger Chicken, Indian Fish Curry","Red Rice with Chicken Curry, Fish Curry, Sesame Seed Sambol, Ginger Chicken, Indian Fish Curry","Red rice, Chicken,  Coconut milk,  Spices, Fish, curry leaves, Sesame seed,  Chili,  Onion,  Ginger,  Chillies,  chillies","200.0, 300.0, 160.0, 37.0, 260.0, 8.0, 150.0, 75.0, 30.0, 50.0, 20.0, 10.0","SLA009, SLH006, SLI005, SLK006, SLF013, SLK009, SLI023, SLK002,  SLD060, SLK012, SLF034"
Red Rice,"Carrot Curry, Bitter Gourd Salad, Seer Fish Curry, Chickpea Salad, Jackfruit Mallum","Red Rice with Carrot Curry, Bitter Gourd Salad, Seer Fish Curry, Chickpea Salad, Jackfruit Mallum","Red rice, Carrot,  Coconut milk,  Spices, Bitter gourd,  Coconut,  Onion, Seer fish,  Chillies, Chickpeas,  Carrot,  Cabbage, Jackfruit","200.0, 250.0, 175.0, 25.0, 200.0, 130.0, 40.0, 150.0, 30.0, 120.0, 60.0, 60.0, 60.0","SLA009, SLB002, SLI005, SLK006, SLD013, SLI006, SLF025,  SLI005, SLK002, SLI013, SLD021, SLD049"
Red Rice,"Potato Curry, Bottle Gourd Curry, Jaffna Crab Curry, Gotu Kola Sambol, Batu Moju","Red Rice with Potato Curry, Bottle Gourd Curry, Jaffna Crab Curry, Gotu Kola Sambol, Batu Moju","Red rice, Potato,  Coconut milk,  Spices, curry leaves, Turmeric Powder, Bottle gourd,  Chillies, Crab, Gotu Kola,  Coconut,  Onion, Eggplant,  garlic","200.0, 100.0, 325.0, 50.0, 25.0, 10.0, 200.0, 70.0, 150.0, 20.0, 30.0, 30.0, 70.0, 15.0","SLA009, SLB006, SLI005, SLK006, SLK009, SKL019, SLD015, SLK002, SLF045,  SLI005, SLD048, SLD060, SLD019, SLK011"
Red Rice,"Devilled Fish, Ala Badun, Soya Meat Curry, Sesame Seed Sambol, Pineapple Pickle","Red Rice with Devilled Fish, Ala Badun, Soya Meat Curry, Sesame Seed Sambol, Pineapple Pickle","Red rice, Fish,  Chili,  Curry leaves, Onion, Potato,  Oil, onion, chilli, Soya meat,  Coconut milk,  Chillies, Sesame seed,  Onion, Pineapple,  pepper,  salt","200.0, 250.0, 75.0, 25.0, 100.0, 160.0, 40.0, 120.0, 20.0, 150.0, 75.0, 30.0, 100.0, 20.0, 50.0, 10.0, 5.0","SLA009, SLF006, SLK002, SLK009, SLD060, SLB006, SLJ002, SLK006, SLK008, SLI005, SLK004, SLI023,  SLD060, SLE041,  SLK018"
Red Rice,"Gotu Kola Sambol, Elumas Curry, Thalapath Fish Curry, Murunga Curry, Dry Fish Curry","Red Rice with Gotu Kola Sambol, Elumas Curry, Thalapath Fish Curry, Murunga Curry, Dry Fish Curry","Red rice, Gotu Kola,  Coconut,  Onion, Goat,  Coconut milk,  Spices, curry leaves, Thalapath fish, Drumstick, Dry fish,  Chillies","200.0, 50.0, 75.0, 75.0, 200.0, 230.0, 70.0, 8.0, 150.0, 100.0, 50.0, 10.0","SLA009, SLD048, SLI005, SLD060, SLH018, SLK006, SLK009, SLF019, SLD041, SLI006, SLF020,  SLI005,  SLK002"
Red Rice,"Parippu, Drumstick Curry, Murunga Curry, Mango Chutney, Ginger Chicken","Red Rice with Parippu, Drumstick Curry, Murunga Curry, Mango Chutney, Ginger Chicken","Red rice, Dhal,  Coconut milk, Termeric powder, Drumstick,  Spices, Mango,  Vinegar,  sugar, Chicken,  Ginger,  Chillies","200.0, 50.0, 205.0, 25.0, 350.0, 50.0, 80.0, 20.0, 20.0, 50.0, 25.0, 10.0","SLA009, SLC009, SLI005, SLK019, SLD041, SLK006, SLI006, SLE030, SLI017, SLI011, SLH006, SLK012, SLK002"
Red Rice,"Malu Mirisata, Chickpea Curry, Sesame Seed Sambol, Polos Mallum, Shrimp Cutlets","Red Rice with Malu Mirisata, Chickpea Curry, Sesame Seed Sambol, Polos Mallum, Shrimp Cutlets","Red rice, Fish,  Chili,  curry leaves, Chickpea,  Coconut milk,  Chillies, Sesame seed,  Onion, Jackfruit,  Coconut,  oil, Shrimp,  Potatoes,  flour","200.0, 250.0, 125.0, 15.0, 200.0, 100.0, 40.0, 150.0, 30.0, 100.0, 60.0, 10.0, 30.0, 50.0, 20.0","SLA009, SLF013, SLK002, SLK009, SLI013, SLI005, SLK004, SLI023,  SLD060, SLE024, SLJ002, SLI015, SLB006, SLA018"
Red Rice,"Malu Mirisata, Ginger Chicken, Capsicum Curry, Mango Chutney, Devilled Beef","Red Rice with Malu Mirisata, Ginger Chicken, Capsicum Curry, Mango Chutney, Devilled Beef","Red rice, Fish,  Chili,  curry leaves, Chicken,  Ginger,  Chillies, Capsicum,  Coconut milk, Mango,  Vinegar,  sugar, Beef,  Oil,  chillies","200.0, 250.0, 50.0, 15.0, 200.0, 100.0, 70.0, 150.0, 75.0, 80.0, 20.0, 20.0, 80.0, 30.0, 5.0","SLA009, SLF013, SLK002, SLK009, SLH006, SLK012, SLF045,  SLI005, SLE030, SLI017, SLI011, SLH016, SLJ002"
Red Rice,"Bitter Gourd Curry, Chickpea Curry, Soya Meat Curry, Fish Patties, Ginger Chicken","Red Rice with Bitter Gourd Curry, Chickpea Curry, Soya Meat Curry, Fish Patties, Ginger Chicken","Red rice, Bitter gourd,  Coconut milk,  Spices, Chickpea,  Chillies, Soya meat, Fish,  Flour,  Oil, Chicken,  Ginger","200.0, 250.0, 300.0, 50.0, 200.0, 80.0, 150.0, 80.0, 60.0, 60.0, 50.0, 25.0","SLA009, SLD013, SLI005, SLK006, SLI013, SLK004, SLK008, SLF036,  SLF034,  SLJ002, SLH006, SLK012, SLK002"
Red Rice,"Malu Mirisata, Bean Curry, Bitter Leaf Curry, Beetroot curry, Devilled Beef","Red Rice with Malu Mirisata, Bean Curry, Bitter Leaf Curry, Beetroot curry, Devilled Beef","Red rice, Fish,  Chili,  curry leaves, Beans,  Coconut milk,  Spices, Bitter leaves,  Chillies, Beetroot,  chillies, curry leaves, Beef,  Oil","200.0, 250.0, 50.0, 15.0, 120.0, 295.0, 120.0, 150.0, 30.0, 140.0, 25.0, 20.0, 80.0, 30.0","SLA009, SLF013, SLK002, SLK009, SLD006, SLI005, SLK006, SLD013, SLB001, SLH016, SLJ002"
Red Rice,"Cabbage Mallung, Bitter Gourd Curry, Bottle Gourd Curry, Kochchi Sambol, Sinhala Achcharu","Red Rice with Cabbage Mallung, Bitter Gourd Curry, Bottle Gourd Curry, Kochchi Sambol, Sinhala Achcharu","Red rice, Cabbage,  Coconut,  Spices, Bitter gourd,  Coconut milk, Bottle gourd,  Chillies, Green chili, Carrot,  onion,  green chillies,  Vinegar","200.0, 100.0, 110.0, 65.0, 200.0, 175.0, 150.0, 30.0, 20.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLD021, SLI005, SLK006, SLD013, SLD015, SLK002, SLB002, SLD060, SLI017"
Red Rice,"Snake Gourd Curry, Pineapple Pickle, Cauliflower Pickle, Polos Ambula, Devilled Beef","Red Rice with Snake Gourd Curry, Pineapple Pickle, Cauliflower Pickle, Polos Ambula, Devilled Beef","Red rice, Snake gourd,  Coconut milk,  Spices, Pineapple,  pepper,  salt, Cauliflower,  Oil,  Garlic, Jackfruit,  coconut milk,  chillies,  curry leaves, Beef","200.0, 250.0, 125.0, 50.0, 200.0, 40.0, 20.0, 300.0, 180.0, 60.0, 160.0, 60.0, 25.0, 20.0, 80.0","SLA009, SLD077, SLI005, SLK006, SLE041,  SLK018, SLD031, SLJ002, SLK011, SLD049, SLK002, SLK009, SLH016"
Red Rice,"Pineapple Curry, Spinach Curry, Okra Curry, Fish Patties, Ulundu Wade","Red Rice with Pineapple Curry, Spinach Curry, Okra Curry, Fish Patties, Ulundu Wade","Red rice, Pineapple,  Coconut milk,  Spices, Spinach, Okra,  Chillies, Fish,  Flour,  Oil, Urad,  flour","200.0, 250.0, 360.0, 170.0, 120.0, 150.0, 30.0, 80.0, 60.0, 80.0, 30.0, 40.0","SLA009, SLE041, SLI005, SLK006, SLI022,  SLI005, SLD053, SLK002, SLF036,  SLF034,  SLJ002, SLI020,  SLA08"
Red Rice,"Cuttlefish Curry, Fish Cutlets, Gotu Kola Sambol, Shrimp Cutlets, Tropical Salad","Red Rice with Cuttlefish Curry, Fish Cutlets, Gotu Kola Sambol, Shrimp Cutlets, Tropical Salad","Red rice, Cuttlefish,  Coconut milk,  Spices, Fish,  Potatoes,  Chillies, Gotu Kola,  Coconut,  Onion, Shrimp,  flour, Mango,  Apple,  Carrot,  Pineapple,  Cucumber","200.0, 250.0, 125.0, 50.0, 120.0, 300.0, 40.0, 30.0, 45.0, 45.0, 60.0, 40.0, 30.0, 20.0, 30.0, 20.0, 30.0","SLA009, SLK007, SLI005, SLK006, SLF034,  SLB006,  SLK002, SLD048, SLD060, SLI015, SLB006, SLA018, SLD058, SLE001, SLB002, SLE041, SLD038"
Red Rice,"Elumas Curry, Collard Greens Curry, Coriander Sambol, Pumpkin curry, Fish Curry","Red Rice with Elumas Curry, Collard Greens Curry, Coriander Sambol, Pumpkin curry, Fish Curry","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Collard greens,  Chillies, Coriander,  Coconut,  pepper, Pumpkin,  chillies, Fish","200.0, 250.0, 260.0, 28.0, 22.0, 200.0, 40.0, 180.0, 90.0, 15.0, 120.0, 20.0, 50.0","SLA009, SLH018, SLI005, SLK006, SLK009, SLI024,  SLI005,  SLK002, SLK018, SLD071, SLK002, SLF013"
Red Rice,"Fish Ambul Thiyal, Chicken Curry, Potato Curry, Pineapple Curry, Kiri Hodi","Red Rice with Fish Ambul Thiyal, Chicken Curry, Potato Curry, Pineapple Curry, Kiri Hodi","Red rice, Fish,  Goraka,  Spices, Chicken,  Coconut milk, Potato, curry leaves, Turmeric Powder, Pineapple, Coconut milk","200.0, 400.0, 50.0, 120.0, 160.0, 180.0, 60.0, 15.0, 6.0, 100.0, 60.0","SLA009, SLF006, SLK005, SLK006, SLH006, SLI005, SLB006, SLK009, SKL019, SLE041"
Red Rice,"Bathala Curry, Green Pea Curry, Bottle Gourd Curry, Tropical Salad, Jackfruit Mallum","Red Rice with Bathala Curry, Green Pea Curry, Bottle Gourd Curry, Tropical Salad, Jackfruit Mallum","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Green pea,  Chillies, Bottle gourd, Mango,  Apple,  Carrot,  Pineapple,  Cucumber, Jackfruit,  Coconut","200.0, 250.0, 275.0, 25.0, 15.0, 200.0, 70.0, 150.0, 60.0, 40.0, 60.0, 40.0, 60.0, 60.0, 30.0","SLA009, SLB010, SLI005, SLK006, SLK009, SLC007,  SLI005, SLK002, SLD015, SLD058, SLE001, SLB002, SLE041, SLD038, SLD049"
Red Rice,"Jackfruit Curry, Elumas Curry, Carrot Curry, Murunga Curry, Vegetable Balls","Red Rice with Jackfruit Curry, Elumas Curry, Carrot Curry, Murunga Curry, Vegetable Balls","Red rice, Jackfruit,  Coconut milk, curry leaves, Goat,  Spices, Carrot, Drumstick,  leeks,  Jackfruit","200.0, 75.0, 240.0, 33.0, 200.0, 55.0, 180.0, 100.0, 50.0, 10.0","SLA009, SLD049, SLI005, SLK009, SLH018, SLK006, SLB002, SLD041, SLI006,  SLD055,  SLD049,  SLB006,  SLK018"
Red Rice,"Devilled Chicken, Green Pea Curry, Ulundu Wade, Coconut Sambol, Beetroot curry","Red Rice with Devilled Chicken, Green Pea Curry, Ulundu Wade, Coconut Sambol, Beetroot curry","Red rice, Chicken,  Chili,  Curry leaves, Onion, Green pea,  Coconut milk,  Chillies, Urad,  flour,  Oil, Coconut,  Onion, Beetroot,  chillies, curry leaves","200.0, 250.0, 55.0, 50.0, 100.0, 200.0, 130.0, 40.0, 90.0, 120.0, 60.0, 100.0, 40.0, 70.0, 10.0, 10.0","SLA009, SLH006, SLK002, SLK009, SLD060, SLC007,  SLI005, SLI020,  SLA08,  SLJ002, SLI005,  SLK002, SLB001"
Red Rice,"Eggplant Curry, Bathala Curry, Carrot Sambol, Sinhala Achcharu, Sprats Fry","Red Rice with Eggplant Curry, Bathala Curry, Carrot Sambol, Sinhala Achcharu, Sprats Fry","Red rice, Eggplant,  Spices,  Coconut milk, Sweet potato, curry leaves, Carrot,  Coconut,  pepper,  onion,  green chillies,  Vinegar, Dried fish,  Oil,  Chillies","200.0, 150.0, 30.0, 130.0, 200.0, 12.0, 210.0, 30.0, 15.0, 70.0, 30.0, 20.0, 40.0, 20.0, 10.0","SLA009, SLD019, SLK006, SLI005, , SLB010, SLK009, SLB002,  SLI005,  SLK018, SLD060, SLK002, SLI017, SLF019, SLJ002"
Red Rice,"Chicken Curry, Potato Curry, Carrot Sambol, Sprats Fry, Ginger Chicken","Red Rice with Chicken Curry, Potato Curry, Carrot Sambol, Sprats Fry, Ginger Chicken","Red rice, Chicken,  Coconut milk,  Spices, Potato, curry leaves, Turmeric Powder, Carrot,  Coconut,  pepper, Dried fish,  Oil,  Chillies,  Ginger","200.0, 250.0, 170.0, 65.0, 80.0, 20.0, 8.0, 150.0, 30.0, 15.0, 80.0, 40.0, 30.0, 25.0","SLA009, SLH006, SLI005, SLK006, SLB006, SLK009, SKL019, SLB002,  SLI005,  SLK018, SLF019, SLJ002, SLK002, SLK012"
