Main Meal,Side Meal,Complete Meal,Ingredients,Quantities,Meal_Ingredient_Ids,Energy(Kcal),Protein(g),Total fat(g),Carbohydrates(g),Total Dietary Fibre(g),Vitamin A(µg),Vitamin D(µg),Viatmin K(µg),Vitamin E(mg),Calcium(mg),Phosphorus(mg),Magnesium(mg),Sodium(mg),Potassium(mg),Saturated Fatty Acids(mg),Monounsaturated Fatty Acids(mg),Polyunsaturated Fatty Acids(mg),Free sugar(g),Starch(g)
Red Rice,"Elumas Curry, Vegetable Cutlets, Carrot curry, Sinhala Achcharu","Red Rice with Elumas Curry, Vegetable Cutlets, Carrot curry, Sinhala Achcharu","Red rice, Goat,  Coconut milk,  Spices, curry leaves, Carrot,  Potatoes,  Chillies,  chillies,  onion,  green chillies,  Vinegar","160.0, 200.0, 120.0, 20.0, 18.0, 220.0, 120.0, 30.0, 20.0, 35.0, 15.0, 10.0","SLA009, SLH018, SLI005, SLK006, SLK009, SLB002,  SLB006,  SLK002, SLK002, SLD060, SLI017",1905.6000000000001,94.41600000000001,146.016,181.82399999999998,156.736,4309.375999999999,217.264,997.504,16.928,2453.4719999999998,1697.136,1288.2880000000002,320.27200000000005,6643.2,77140.41600000001,27596.496,8738.864,22.96,140.72
Red Rice,"Bottle Gourd Curry, Fenugreek Curry, Ginger Chicken, Beetroot curry","Red Rice with Bottle Gourd Curry, Fenugreek Curry, Ginger Chicken, Beetroot curry","Red rice, Bottle gourd,  Coconut milk,  Chillies, Fenugreek, Chicken,  Ginger, Beetroot,  chillies, curry leaves","160.0, 200.0, 205.0, 90.0, 150.0, 100.0, 50.0, 70.0, 10.0, 10.0","SLA009, SLD015, SLI005, SLK002, SLK010,  SLI005, SLH006, SLK012, SLB001, SLK009",1961.5999999999997,125.44,133.10399999999998,195.088,157.552,2366.416,217.968,581.504,13.152000000000001,1535.344,2290.208,1071.456,312.17600000000004,6107.200000000001,73284.96,9687.952,10592.624,23.696,144.11199999999997
Red Rice,"Potato Curry, Pineapple Curry, Gotu Kola Sambol, Radish Sambol","Red Rice with Potato Curry, Pineapple Curry, Gotu Kola Sambol, Radish Sambol","Red rice, Potato,  Coconut milk,  Spices, curry leaves, Turmeric Powder, Pineapple, Gotu Kola,  Coconut,  Onion, Radish,  pepper","160.0, 80.0, 195.0, 70.0, 20.0, 8.0, 150.0, 20.0, 60.0, 30.0, 60.0, 5.0","SLA009, SLB006, SLI005, SLK006, SLK009, SKL019, SLE041, SLD048, SLD060, SLB007, SLK018",2142.4,78.656,140.144,275.82399999999996,217.584,2882.0159999999996,418.54400000000004,1604.7040000000002,19.663999999999998,3332.56,1651.1999999999998,1579.0400000000002,307.568,10017.600000000002,73306.35200000001,24806.560000000005,9466.576,33.440000000000005,212.62400000000002
Red Rice,"Green Gram Curry, Soya Meat Curry, Green Pea Curry, Kappa Masala","Red Rice with Green Gram Curry, Soya Meat Curry, Green Pea Curry, Kappa Masala","Red rice, Green gram,  Coconut milk,  Spices, Soya meat,  Chillies, Green pea, Cassava,  Coconut","160.0, 200.0, 225.0, 40.0, 150.0, 50.0, 100.0, 60.0, 25.0","SLA009, SLC006, SLI005, SLK006, SLK008, SLK004, SLC007,  SLI005, SLK002, SLI014",4104.0,104.62399999999998,321.872,333.35999999999996,192.14399999999998,170.688,34.144,357.02400000000006,13.744000000000002,2884.704,2394.928,1782.4479999999999,337.664,9593.6,72979.32800000001,37411.935999999994,14669.232,18.64,226.896
Red Rice,"Dhal Curry, Seer Fish Curry, Beef Curry, Polos Ambula","Red Rice with Dhal Curry, Seer Fish Curry, Beef Curry, Polos Ambula","Red rice, Dhal,  Coconut milk,  Spices, Termeric powder, Seer fish,  Chillies, Beef, Jackfruit,  coconut milk,  chillies,  curry leaves","160.0, 320.0, 165.0, 20.0, 20.0, 150.0, 50.0, 120.0, 80.0, 30.0, 10.0, 10.0","SLA009, SLC009, SLI005, SLK006, SLK019, SLF025,  SLI005, SLK002, SLH016, SLD049, SLK009",3033.6000000000004,182.48,164.96,337.9839999999999,204.816,2471.84,251.68,603.216,20.64,2665.952,3156.0,1752.0160000000003,324.656,12209.600000000002,83259.10399999999,31788.384,14472.000000000002,25.472,275.824
Red Rice,"Green Banana Curry, Mustard Greens Curry, Mint Sambol, Fish Curry","Red Rice with Green Banana Curry, Mustard Greens Curry, Mint Sambol, Fish Curry","Red rice, Green banana,  Coconut milk,  Chillies, Mustard greens, Mint,  Coconut,  pepper, Fish,  Spices, curry leaves","160.0, 200.0, 195.0, 70.0, 150.0, 120.0, 60.0, 10.0, 50.0, 3.0, 2.0","SLA009, SLD065,  SLI005, SLK002, SLI025,  SLK002, SLI020, SLK018, SLF013, SLI005, SLK006, SLK009",2788.8,157.72799999999998,144.16,353.6479999999999,246.928,2606.768,251.024,849.872,16.784,3090.192,1967.8719999999998,1449.056,287.00800000000004,8977.6,73564.8,24910.736,9832.0,18.768,214.384
Red Rice,"Parippu, Bean Curry, Cashew Curry, Carrot Sambol","Red Rice with Parippu, Bean Curry, Cashew Curry, Carrot Sambol","Red rice, Dhal,  Coconut milk, Termeric powder, Beans,  Spices, Cashew,  Chillies, Carrot,  Coconut,  pepper","160.0, 40.0, 210.0, 20.0, 90.0, 90.0, 100.0, 20.0, 50.0, 10.0, 5.0","SLA009, SLC009, SLI005, SLK019, SLD006, SLK006, SLI004,  SLI005, SLK002, SLB002,  SLK018",3476.7999999999997,130.096,217.088,386.224,184.28799999999998,2109.584,48.14399999999999,261.72799999999995,18.8,1650.5280000000002,3180.816,1838.272,245.936,11049.6,87114.89600000001,69901.12,23260.8,33.040000000000006,310.8479999999999
Red Rice,"Eggplant Curry, Pineapple Curry, Sweet Corn Curry, Capsicum Curry","Red Rice with Eggplant Curry, Pineapple Curry, Sweet Corn Curry, Capsicum Curry","Red rice, Eggplant,  Spices,  Coconut milk, Pineapple, Sweet corn,  Chillies, Capsicum","160.0, 120.0, 38.0, 190.0, 150.0, 100.0, 30.0, 50.0","SLA009, SLD019, SLK006, SLI005, , SLE041, SLD037,  SLI005 , SLK002, SLF045,  SLI005",1761.6000000000001,69.08800000000001,137.024,202.592,133.696,158.4,232.78400000000005,272.944,14.608,1743.6960000000001,1520.2399999999998,985.808,586.1759999999999,5576.0,72152.70400000001,24733.104000000003,7978.367999999999,32.336,140.68800000000002
Red Rice,"Bean Curry, Octopus Curry, Vegetable Cutlets, Mint Sambol","Red Rice with Bean Curry, Octopus Curry, Vegetable Cutlets, Mint Sambol","Red rice, Beans,  Coconut milk,  Spices, Octopus,  Chillies, Carrot,  Potatoes, Mint,  Coconut,  pepper","160.0, 120.0, 235.0, 120.0, 150.0, 50.0, 60.0, 80.0, 60.0, 30.0, 5.0","SLA009, SLD006, SLI005, SLK006, SLF042,  SLI005, SLK002, SLB002,  SLB006,  SLK002, SLI020, SLK018",2624.0000000000005,129.87199999999999,144.144,335.79200000000003,225.28,2389.2799999999997,56.06399999999999,528.976,14.448,2119.056,1768.0159999999998,1243.536,587.936,7947.2,73588.40000000001,24883.44,10168.0,23.408,196.0
Red Rice,"Collard Greens Curry, Tapioca Chips, Fish Curry, Spicy Crab","Red Rice with Collard Greens Curry, Tapioca Chips, Fish Curry, Spicy Crab","Red rice, Collard greens,  Coconut milk,  Chillies, Tapioca,  Oil,  Salt,  chillies, Fish,  Spices, curry leaves, Crab","160.0, 200.0, 140.0, 40.0, 150.0, 80.0, 30.0, 40.0, 100.0, 6.0, 4.0, 70.0","SLA009, SLI024,  SLI005,  SLK002, SLB011,  SLJ002, SLF013, SLI005, SLK006, SLK009, SLF045, SLJ002, SLK002",3403.2000000000003,116.144,297.952,204.49599999999998,148.86399999999998,2368.8,213.824,530.0160000000001,18.416,2705.536,2049.872,1279.616,724.704,6520.0,72479.48800000001,24211.776,8236.624,20.528000000000002,161.39200000000002
Red Rice,"Spinach Curry, Soya Meat Curry, Bottle Gourd Curry, Coriander Sambol","Red Rice with Spinach Curry, Soya Meat Curry, Bottle Gourd Curry, Coriander Sambol","Red rice, Spinach,  Coconut milk,  Spices, Soya meat,  Chillies, Bottle gourd, Coriander,  Coconut,  pepper","160.0, 120.0, 285.0, 120.0, 150.0, 50.0, 100.0, 60.0, 30.0, 5.0","SLA009, SLI022,  SLI005, SLK006, SLK008, SLI005, SLK004, SLD015, SLK002, SLK018",3785.6,88.88,325.2,264.432,218.03199999999998,377.248,69.584,635.7439999999999,15.232000000000001,3460.08,2036.96,1778.672,470.432,11304.0,73708.992,38127.759999999995,15482.448000000002,18.816000000000003,212.06400000000002
Red Rice,"Ala Badun, Chickpea Curry, Coconut Sambol, Sinhala Achcharu","Red Rice with Ala Badun, Chickpea Curry, Coconut Sambol, Sinhala Achcharu","Red rice, Potato,  Oil, onion, chilli, Chickpea,  Coconut milk,  Chillies, Coconut,  Chili,  Onion, Carrot,  onion,  green chillies,  Vinegar","160.0, 160.0, 40.0, 120.0, 20.0, 150.0, 75.0, 30.0, 100.0, 30.0, 40.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLB006, SLJ002, SLD060, SLK006, SLI013, SLI005, SLK004,  SLK002, SLB002, SLK002, SLI017",4848.0,67.23200000000001,458.624,244.992,130.256,2082.656,17.567999999999998,561.824,13.760000000000002,1369.0720000000003,1401.984,1000.8320000000001,206.20800000000003,6012.799999999999,72097.856,24009.904,7541.327999999999,30.192,154.224
Red Rice,"Chicken Curry, Potato Curry, Spinach Curry, Indian Fish Curry","Red Rice with Chicken Curry, Potato Curry, Spinach Curry, Indian Fish Curry","Red rice, Chicken,  Coconut milk,  Spices, Potato, curry leaves, Turmeric Powder, Spinach, Fish,  chillies","160.0, 160.0, 240.0, 110.0, 60.0, 15.0, 6.0, 60.0, 60.0, 10.0","SLA009, SLH006, SLI005, SLK006, SLB006, SLK009, SKL019, SLI022,  SLI005, SLF034, SLK002",2158.4,130.192,156.14399999999998,198.272,144.01599999999996,2355.1360000000004,209.248,583.0240000000001,16.672,2450.0,2017.984,1238.304,439.28000000000003,7883.2,75893.184,26905.472,9214.400000000001,17.568,155.216
Red Rice,"Potato Curry, Sweet Corn Curry, Okra Curry, Jaffna Crab Curry","Red Rice with Potato Curry, Sweet Corn Curry, Okra Curry, Jaffna Crab Curry","Red rice, Potato,  Coconut milk,  Spices, curry leaves, Turmeric Powder, Sweet corn,  Chillies, Okra, Crab","160.0, 80.0, 270.0, 40.0, 20.0, 8.0, 150.0, 60.0, 100.0, 50.0","SLA009, SLB006, SLI005, SLK006, SLK009, SKL019, SLD037,  SLI005 , SLK002, SLD053,  SLI005, SLF045",1904.0,83.52000000000001,138.624,216.96,160.064,2354.6400000000003,273.328,686.8320000000001,18.400000000000002,2948.128,1748.6719999999998,1360.784,629.264,7182.4,72509.20000000003,24754.000000000004,8934.4,19.216,163.216
Red Rice,"Drumstick Curry, Brinjal Moju, Sinhala Achcharu, Spicy Crab","Red Rice with Drumstick Curry, Brinjal Moju, Sinhala Achcharu, Spicy Crab","Red rice, Drumstick,  Coconut milk,  Spices, Eggplant,  Vinegar, Carrot,  onion,  green chillies, Crab,  Oil,  chillies","160.0, 200.0, 80.0, 110.0, 90.0, 140.0, 60.0, 70.0, 30.0, 70.0, 20.0, 10.0","SLA009, SLD041, SLI005, SLK006, SLD019,  SLI017,  SLK006, SLB002, SLD060, SLK002, SLI017, SLF045, SLJ002",3198.4,72.67200000000001,295.952,190.848,145.168,2137.792,24.751999999999995,1158.336,18.112000000000002,1740.896,1664.24,1112.176,727.664,6464.0,72208.62400000003,24174.912,7801.5199999999995,26.8,139.58399999999997
Red Rice,"Devilled Fish, Seer Fish Curry, Fish Cutlets, Tapioca Chips, Kiri Hodi","Red Rice with Devilled Fish, Seer Fish Curry, Fish Cutlets, Tapioca Chips, Kiri Hodi","Red rice, Fish,  Chili,  Curry leaves, Onion, Seer fish,  Coconut milk,  Chillies,  Potatoes, Tapioca,  Oil,  Salt,  chillies, Coconut milk","200.0, 340.0, 25.0, 25.0, 100.0, 200.0, 100.0, 70.0, 150.0, 100.0, 40.0, 20.0, 20.0, 60.0","SLA009, SLF006, SLK002, SLK009, SLD060, SLF025,  SLI005, SLF034,  SLB006,  SLK002, SLB011,  SLJ002, SLI005",2126.0,136.98000000000002,152.24,231.50000000000003,102.72,3046.9600000000005,270.71999999999997,1134.38,23.560000000000002,1694.4,2223.9599999999996,998.6600000000001,380.17999999999995,6448.0,96099.0,12480.66,9352.82,21.799999999999997,193.37999999999997
Red Rice,"Drumstick Curry, Bitter Gourd Curry, Cuttlefish Curry, Bitter Leaf Curry, Fish Patties","Red Rice with Drumstick Curry, Bitter Gourd Curry, Cuttlefish Curry, Bitter Leaf Curry, Fish Patties","Red rice, Drumstick,  Coconut milk,  Spices, Bitter gourd, Cuttlefish, Bitter leaves,  Chillies, Fish,  Flour,  Oil","200.0, 250.0, 325.0, 95.0, 200.0, 150.0, 100.0, 20.0, 40.0, 30.0, 30.0","SLA009, SLD041, SLI005, SLK006, SLD013, SLK007, SLK002, SLF036,  SLF034,  SLJ002",2186.0,114.18000000000002,170.92000000000004,222.24000000000004,171.10000000000002,1453.76,28.860000000000003,1405.1399999999999,15.020000000000001,1957.7800000000002,2173.24,1310.68,319.28000000000003,7820.0,90954.96,30354.72,9803.66,24.28,171.64000000000001
Red Rice,"Malu Mirisata, Fish Curry, Mango Chutney, Kappa Masala, Sprats Fry","Red Rice with Malu Mirisata, Fish Curry, Mango Chutney, Kappa Masala, Sprats Fry","Red rice, Fish,  Chili,  curry leaves,  Coconut milk,  Spices, curry leaves, Mango,  Vinegar,  sugar, Cassava,  Coconut, Dried fish,  Oil,  Chillies","200.0, 450.0, 50.0, 15.0, 80.0, 12.0, 8.0, 120.0, 30.0, 30.0, 120.0, 50.0, 40.0, 20.0, 10.0","SLA009, SLF013, SLK002, SLK009, SLI005, SLK006, SLE030, SLI017, SLI011, SLI014, SLF019, SLJ002",5342.0,153.36,377.26,502.00000000000006,184.43999999999997,3340.4,263.74,669.1799999999998,18.56,3014.66,2553.34,1579.74,438.14,8570.0,92972.16,31773.7,11564.54,236.94,171.26
Red Rice,"Cuttlefish Curry, Green Pea Curry, Prawn Curry, Ulundu Wade, Polos Ambula","Red Rice with Cuttlefish Curry, Green Pea Curry, Prawn Curry, Ulundu Wade, Polos Ambula","Red rice, Cuttlefish,  Coconut milk,  Spices, Green pea,  Chillies, Prawn, Urad,  flour,  Oil, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 250.0, 300.0, 50.0, 200.0, 70.0, 150.0, 60.0, 80.0, 40.0, 80.0, 30.0, 10.0, 10.0","SLA009, SLK007, SLI005, SLK006, SLC007,  SLI005, SLK002, SLF043, SLI020,  SLA08,  SLJ002, SLD049, SLK009",3472.0,204.02,176.72000000000008,434.65999999999997,293.16,4114.8,295.56,1283.38,24.680000000000003,3558.14,2835.6,1934.02,652.18,10378.0,91135.76,30274.780000000002,11826.0,27.1,263.65999999999997
Red Rice,"Fish Curry, Lotus Root Curry, Octopus Curry, potatoe cheese Balls, Coconut Sambol","Red Rice with Fish Curry, Lotus Root Curry, Octopus Curry, potatoe cheese Balls, Coconut Sambol","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Lotus root,  Chillies, Octopus, cheese,  Potatoes,  pepper, Coconut,  Chili,  Onion","200.0, 250.0, 275.0, 15.0, 10.0, 200.0, 70.0, 150.0, 60.0, 120.0, 20.0, 50.0, 15.0, 20.0","SLA009, SLF013, SLI005, SLK006, SLK009, SLB005,  SLI005, SLK002, SLF042, SLG002,  SLB006,  SLK018,  SLK002, SLD060",3274.0,194.16,230.92000000000007,269.88,196.54,3396.34,275.58,1289.04,24.3,4416.4,3756.7599999999998,1763.1200000000001,3418.54,9452.0,91446.02,30415.54,11661.58,22.72,199.89999999999998
Red Rice,"Brinjal Moju, Cashew Curry, Sesame Seed Sambol, Tapioca Chips, Ginger Chicken","Red Rice with Brinjal Moju, Cashew Curry, Sesame Seed Sambol, Tapioca Chips, Ginger Chicken","Red rice, Eggplant,  Vinegar,  Spices, Cashew,  Coconut milk,  Chillies, Sesame seed,  Chili,  Onion, Tapioca,  Oil,  Salt,  chillies, Chicken,  Ginger","200.0, 150.0, 200.0, 150.0, 200.0, 100.0, 50.0, 150.0, 75.0, 30.0, 100.0, 40.0, 20.0, 20.0, 50.0, 25.0","SLA009, SLD019,  SLI017,  SLK006, SLI004,  SLI005, SLK002, SLI023,  SLD060, SLB011,  SLJ002,  SLK002, SLH006, SLK012",3794.0,150.34,217.17999999999998,325.0,49.86,166.11999999999998,26.6,205.04000000000002,5.4,266.92,2173.74,924.9000000000001,138.78,4864.0,18954.899999999998,59761.16,18769.24,17.92,235.42
Red Rice,"Parippu, Eggplant Curry, Pumpkin Leaves Curry, Mint Sambol, Ginger Chicken","Red Rice with Parippu, Eggplant Curry, Pumpkin Leaves Curry, Mint Sambol, Ginger Chicken","Red rice, Dhal,  Coconut milk, Termeric powder, Eggplant,  Spices, Pumpkin leaves,  Chillies, Mint,  Coconut,  pepper, Chicken,  Ginger","200.0, 50.0, 165.0, 25.0, 120.0, 8.0, 150.0, 40.0, 120.0, 60.0, 10.0, 50.0, 25.0","SLA009, SLC009, SLI005, SLK019, SLD019, SLK006, , SLI026,  SLI005, SLK002, SLI020, SLK018, SLH006, SLK012",4730.0,246.64000000000001,208.22000000000006,635.14,345.8,547.5,107.25999999999998,679.16,23.98,2889.9,3463.9399999999996,2143.54,331.82,17158.0,96410.04,33949.4,16896.0,32.019999999999996,418.82
Red Rice,"Fish Curry, Leeks Curry, Collard Greens Curry, Beetroot curry, Devilled Beef","Red Rice with Fish Curry, Leeks Curry, Collard Greens Curry, Beetroot curry, Devilled Beef","Red rice, Fish,  Coconut milk,  Spices, curry leaves, Leeks,  Chillies, Collard greens, Beetroot,  chillies, Beef,  Oil","200.0, 250.0, 335.0, 15.0, 30.0, 200.0, 70.0, 150.0, 140.0, 25.0, 80.0, 30.0","SLA009, SLF013, SLI005, SLK006, SLK009, SLD055,  SLI005, SLK002, SLI024,  SLK002, SLB001, SLH016, SLJ002",4450.0,177.66,387.14000000000004,239.76000000000002,187.37999999999997,2988.8,264.06,737.4000000000001,19.86,3049.0999999999995,2750.82,1608.6,549.84,8978.0,96768.28,36734.04,11438.800000000001,31.359999999999996,182.0
Red Rice,"Gotu Kola Sambol, Eggplant Curry, Carrot Curry, Dhal Vade, Sprats Fry","Red Rice with Gotu Kola Sambol, Eggplant Curry, Carrot Curry, Dhal Vade, Sprats Fry","Red rice, Gotu Kola,  Coconut,  Onion, Eggplant,  Spices,  Coconut milk, Carrot, Lentils,  chillie,  Oil, Dried fish,  Chillies","200.0, 50.0, 75.0, 75.0, 120.0, 23.0, 100.0, 150.0, 100.0, 30.0, 80.0, 40.0, 10.0","SLA009, SLD048, SLI005, SLD060, SLD019, SLK006, , SLB002, SLC009, SLK002, SLJ002, SLF019",4656.0,145.42000000000002,376.84000000000003,340.30000000000007,199.66,3127.5,26.6,1174.56,19.240000000000002,2020.02,2658.0199999999995,1505.24,501.78000000000003,9876.0,92811.72,31632.239999999994,12048.12,35.08,262.41999999999996
Red Rice,"Chicken Curry, Bitter Leaf Curry, Collard Greens Curry, Pineapple Pickle, Sinhala Achcharu","Red Rice with Chicken Curry, Bitter Leaf Curry, Collard Greens Curry, Pineapple Pickle, Sinhala Achcharu","Red rice, Chicken,  Coconut milk,  Spices, Bitter leaves,  Chillies, Collard greens, Pineapple,  pepper,  salt, Carrot,  onion,  green chillies,  Vinegar","200.0, 200.0, 225.0, 25.0, 200.0, 70.0, 150.0, 100.0, 20.0, 10.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLH006, SLI005, SLK006, SLD013, SLK002, SLI024,  SLI005,  SLK002, SLE041,  SLK018, SLB002, SLD060, SLI017",2518.0,118.94,188.46000000000006,252.74000000000004,174.18,2738.76,237.94,806.44,17.66,1792.92,2095.02,1336.7600000000002,339.18,7950.0,91600.26000000001,32004.219999999998,9994.419999999998,44.64,171.7
Red Rice,"Cuttlefish Curry, Mango Curry, Thalapath Fish Curry, Ginger Chicken, Cauliflower Pickle","Red Rice with Cuttlefish Curry, Mango Curry, Thalapath Fish Curry, Ginger Chicken, Cauliflower Pickle","Red rice, Cuttlefish,  Coconut milk,  Spices, Mango, Thalapath fish, Chicken,  Ginger,  Chillies, Cauliflower,  Oil,  Garlic","200.0, 250.0, 300.0, 120.0, 200.0, 150.0, 100.0, 50.0, 20.0, 100.0, 50.0, 20.0","SLA009, SLK007, SLI005, SLK006, SLE030, SLF019, SLH006, SLK012, SLK002, SLD031, SLJ002, SLK011",4712.0,165.38000000000005,396.22,290.64,181.15999999999997,1709.4599999999998,32.88,832.06,15.42,2037.94,2674.5199999999995,1454.9199999999998,514.0799999999999,9582.0,94967.18000000001,33785.14000000001,12762.800000000001,49.56,207.8
Red Rice,"Ala Badun, Papaya Curry, Soya Meat Curry, Beef Curry, Sinhala Achcharu","Red Rice with Ala Badun, Papaya Curry, Soya Meat Curry, Beef Curry, Sinhala Achcharu","Red rice, Potato,  Oil, onion, chilli, Papaya,  Coconut milk,  Spices, Soya meat,  Chillies, Beef, Carrot,  onion,  green chillies,  Vinegar","200.0, 200.0, 50.0, 150.0, 25.0, 200.0, 225.0, 40.0, 150.0, 50.0, 120.0, 30.0, 35.0, 15.0, 10.0","SLA009, SLB006, SLJ002, SLD060, SLK006, SLE038, SLI006, SLK004, SLK008, SLI005, SLH016,  SLI005, SLK002, SLB002, SLI017",6700.0,140.54,617.02,304.92,231.16,2974.66,46.239999999999995,1013.88,20.920000000000005,3564.48,2982.72,2189.92,634.28,12598.0,97565.86,53408.96,19124.82,38.22,221.05999999999997
Red Rice,"Chicken Curry, Elumas Curry, Fish Patties, Fish Cutlets, Spicy Crab","Red Rice with Chicken Curry, Elumas Curry, Fish Patties, Fish Cutlets, Spicy Crab","Red rice, Chicken,  Coconut milk,  Spices, Goat, curry leaves, Fish,  Flour,  Oil,  Potatoes,  Chillies, Crab,  chillies","200.0, 200.0, 130.0, 45.0, 200.0, 8.0, 180.0, 90.0, 110.0, 100.0, 20.0, 70.0, 10.0","SLA009, SLH006, SLI005, SLK006, SLH018, SLK009, SLF036,  SLF034,  SLJ002, SLF034,  SLB006,  SLK002, SLF045, SLJ002, SLK002",4868.0,256.9,409.68000000000006,210.46,176.57999999999998,3008.0,266.26,741.8999999999999,25.96,3472.9,3486.54,1685.0799999999997,1149.5600000000002,9322.0,102252.38,38542.46000000001,12818.54,21.279999999999998,171.26
Red Rice,"Bathala Curry, Devilled Chicken, Green Banana Curry, Seer Fish Curry, Octopus Curry","Red Rice with Bathala Curry, Devilled Chicken, Green Banana Curry, Seer Fish Curry, Octopus Curry","Red rice, Sweet potato,  Coconut milk,  Spices, curry leaves, Chicken,  Chili,  Curry leaves, Onion, Green banana,  Chillies, Seer fish, Octopus","200.0, 250.0, 250.0, 25.0, 15.0, 200.0, 20.0, 40.0, 80.0, 150.0, 60.0, 100.0, 50.0","SLA009, SLB010, SLI005, SLK006, SLK009, SLH006, SLK002, SLD060, SLD065,  SLI005, SLF025, SLF042",3154.0,204.06,202.02000000000004,294.56000000000006,202.88,3138.7000000000003,279.59999999999997,1299.8400000000001,23.64,3158.6399999999994,3032.66,1850.82,860.4799999999999,10250.0,97370.02,34391.48,14591.58,31.84,239.83999999999997
Red Rice,"Snake Gourd Curry, Pumpkin Leaves Curry, Seeni Sambol, Batu Moju, Polos Ambula","Red Rice with Snake Gourd Curry, Pumpkin Leaves Curry, Seeni Sambol, Batu Moju, Polos Ambula","Red rice, Snake gourd,  Coconut milk,  Spices, Pumpkin leaves,  Chillies, Onion,  Sugar,  chillii, Eggplant,  garlic, Jackfruit,  coconut milk,  chillies,  curry leaves","200.0, 250.0, 225.0, 50.0, 200.0, 40.0, 150.0, 15.0, 15.0, 140.0, 30.0, 10.0, 80.0, 30.0, 10.0","SLA009, SLD077, SLI005, SLK006, SLI026,  SLI005, SLK002, SLD060, SLI011, SLD019, SLK011, SLD049, SLK009",3190.0,104.44,172.04000000000008,483.40000000000003,225.51999999999998,2957.6,290.06,1295.16,20.980000000000004,3192.4400000000005,2082.3,1727.6600000000003,230.46,9302.0,90435.36,30180.4,10486.86,239.38000000000002,208.64
